building_ID,CVRMSE,NRMSE,MAE,Avg_Test_Loss
Mathura_2021_MH39,2.686682014461411,268.6682138236684,0.046374086,0.3380086012475658
Mathura_2020_MH24,3.3249481870254476,332.49482739506493,0.124585606,0.24620766721967113
Mathura_2021_MH26,2.882322360778827,288.232230338109,0.013600089,0.2527270014086918
Mathura_2020_MH33,3.3490214420233846,334.9021436286648,0.07437543,0.2514323121354906
Mathura_2020_MH42,0.8348078178484315,83.48078507850143,0.10400934,0.26919804700716105
Mathura_2020_MH27,2.5905054472538924,259.0505335142191,0.16039038,0.23280179772258822
Mathura_2020_MH17,2.355050864260665,235.5050773398203,0.02262732,0.22275797601957537
Mathura_2019_MH09,0.5978840052241632,59.78840071579652,0.061137896,0.18390678262979793
Mathura_2021_MH06,1.9356537636534796,193.56537198216358,0.09842288,0.29689764067932795
Mathura_2020_MH26,3.391966513662244,339.1966452009022,0.039920755,0.2645840776244679
Mathura_2019_MH36,0.8619398719728144,86.19398658315548,0.31505814,0.2585259732939968
Mathura_2019_MH23,0.7196961768576104,71.96961658301143,0.2614454,0.15369499874880396
Mathura_2020_MH30,1.5821539146440462,158.21539159041632,0.06451748,0.42044931891026344
Mathura_2019_MH35,0.7160150643673382,71.60150787504072,0.106738105,0.25712428457556613
Mathura_2021_MH36,0.557816438709931,55.78164556048253,0.05818206,0.19218324933370406
Mathura_2020_MH11,0.46086505508918363,46.0865065057579,0.12901588,0.14544464031319992
Mathura_2020_MH02,0.6369810323963344,63.69810350117824,0.21517062,0.11566188576880779
Mathura_2019_MH06,0.5702586619498475,57.025868522306276,0.09709723,0.21488314363278815
Mathura_2021_MH28,1.3462338359422885,134.62338233462694,0.006537321,0.3724837666377425
Mathura_2021_MH24,2.6010660888887904,260.1066029787083,0.12280048,0.25293831184866244
Mathura_2021_MH09,2.359702815649564,235.9702915762139,0.07073321,0.23748861302473498
Mathura_2019_MH21,0.7135815194292062,71.35815266067338,0.2030542,0.2124525600393252
Mathura_2021_MH10,0.41362851299651066,41.36285030697691,0.054084286,0.3026011146774346
